"workerid","story","explanansVariable","explanansValue","explanandumVariable","explanandumValue","response","utterance"
"72","story4","A",FALSE,"C",FALSE,0.99,"! C because ! A"
"72","story4","D",FALSE,"B",FALSE,0.01,"! B because ! D"
"72","story4","C",FALSE,"D",FALSE,0.99,"! D because ! C"
"72","story4","D",FALSE,"A",FALSE,0.03,"! A because ! D"
"72","story4","B",FALSE,"C",FALSE,0.98,"! C because ! B"
"72","story4","C",FALSE,"A",FALSE,0.01,"! A because ! C"
"72","story4","B",FALSE,"A",FALSE,0.01,"! A because ! B"
"72","story4","C",FALSE,"B",FALSE,0.01,"! B because ! C"
"72","story4","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"72","story4","C",FALSE,"C",FALSE,0.01,"! C because ! C"
"72","story4","B",FALSE,"B",FALSE,0.99,"! B because ! B"
"72","story4","A",FALSE,"B",FALSE,0.01,"! B because ! A"
"72","story4","A",FALSE,"D",FALSE,1,"! D because ! A"
"72","story4","B",FALSE,"D",FALSE,0.98,"! D because ! B"
"72","story4","D",FALSE,"D",FALSE,0.01,"! D because ! D"
"72","story4","D",FALSE,"C",FALSE,0.02,"! C because ! D"
"72","story6","A",FALSE,"B",FALSE,0.47,"! B because ! A"
"72","story6","C",TRUE,"A",FALSE,0,"! A because C"
"72","story6","B",FALSE,"B",FALSE,0.49,"! B because ! B"
"72","story6","C",TRUE,"C",TRUE,0,"C because C"
"72","story6","C",TRUE,"B",FALSE,0.01,"! B because C"
"72","story6","A",FALSE,"C",TRUE,0.02,"C because ! A"
"72","story6","A",FALSE,"A",FALSE,0.99,"! A because ! A"
"72","story6","B",FALSE,"A",FALSE,0.01,"! A because ! B"
"72","story6","B",FALSE,"C",TRUE,0.48,"C because ! B"
"72","story2","A",TRUE,"C",TRUE,0.47,"C because A"
"72","story2","A",TRUE,"A",TRUE,0.97,"A because A"
"72","story2","B",TRUE,"B",TRUE,0.02,"B because B"
"72","story2","C",TRUE,"B",TRUE,0.03,"B because C"
"72","story2","B",TRUE,"C",TRUE,0.97,"C because B"
"72","story2","A",TRUE,"B",TRUE,0.99,"B because A"
"72","story2","B",TRUE,"A",TRUE,0.03,"A because B"
"72","story2","C",TRUE,"A",TRUE,0.01,"A because C"
"72","story2","C",TRUE,"C",TRUE,0.01,"C because C"
"72","story1","A",TRUE,"A",TRUE,0.98,"A because A"
"72","story1","A",TRUE,"B",TRUE,0,"B because A"
"72","story1","B",TRUE,"A",TRUE,0.01,"A because B"
"72","story1","B",TRUE,"B",TRUE,0.99,"B because B"
"72","story5","D",TRUE,"C",TRUE,0.01,"C because D"
"72","story5","A",TRUE,"C",TRUE,0.97,"C because A"
"72","story5","D",TRUE,"D",TRUE,0.01,"D because D"
"72","story5","C",TRUE,"C",TRUE,0.01,"C because C"
"72","story5","A",TRUE,"D",TRUE,0.48,"D because A"
"72","story5","B",TRUE,"C",TRUE,0.98,"C because B"
"72","story5","C",TRUE,"A",TRUE,0.03,"A because C"
"72","story5","B",TRUE,"A",TRUE,0.02,"A because B"
"72","story5","C",TRUE,"B",TRUE,0,"B because C"
"72","story5","A",TRUE,"A",TRUE,0.98,"A because A"
"72","story5","B",TRUE,"D",TRUE,0.03,"D because B"
"72","story5","D",TRUE,"A",TRUE,0.01,"A because D"
"72","story5","D",TRUE,"B",TRUE,0.01,"B because D"
"72","story5","C",TRUE,"D",TRUE,0.99,"D because C"
"72","story5","B",TRUE,"B",TRUE,1,"B because B"
"72","story5","A",TRUE,"B",TRUE,0.03,"B because A"
"72","story3","C",FALSE,"A",TRUE,0.03,"A because ! C"
"72","story3","C",FALSE,"C",FALSE,0.01,"! C because ! C"
"72","story3","C",FALSE,"B",TRUE,0,"B because ! C"
"72","story3","A",TRUE,"B",TRUE,0.01,"B because A"
"72","story3","B",TRUE,"C",FALSE,0.47,"! C because B"
"72","story3","B",TRUE,"B",TRUE,0.49,"B because B"
"72","story3","A",TRUE,"C",FALSE,0.94,"! C because A"
"72","story3","B",TRUE,"A",TRUE,0.03,"A because B"
"72","story3","A",TRUE,"A",TRUE,0.98,"A because A"
"74","story6","B",FALSE,"A",FALSE,0.98,"! A because ! B"
"74","story6","A",FALSE,"C",TRUE,0.02,"C because ! A"
"74","story6","C",TRUE,"A",FALSE,0.33,"! A because C"
"74","story6","A",FALSE,"B",FALSE,0.94,"! B because ! A"
"74","story6","C",TRUE,"B",FALSE,0.02,"! B because C"
"74","story6","C",TRUE,"C",TRUE,0.98,"C because C"
"74","story6","B",FALSE,"C",TRUE,0.02,"C because ! B"
"74","story6","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"74","story6","B",FALSE,"B",FALSE,0.98,"! B because ! B"
"74","story1","B",TRUE,"B",TRUE,0.98,"B because B"
"74","story1","A",TRUE,"B",TRUE,0.02,"B because A"
"74","story1","A",TRUE,"A",TRUE,1,"A because A"
"74","story1","B",TRUE,"A",TRUE,0.02,"A because B"
"74","story2","B",TRUE,"B",TRUE,1,"B because B"
"74","story2","A",TRUE,"C",TRUE,0.73,"C because A"
"74","story2","A",TRUE,"B",TRUE,1,"B because A"
"74","story2","C",TRUE,"B",TRUE,1,"B because C"
"74","story2","C",TRUE,"C",TRUE,1,"C because C"
"74","story2","B",TRUE,"C",TRUE,1,"C because B"
"74","story2","C",TRUE,"A",TRUE,0.52,"A because C"
"74","story2","B",TRUE,"A",TRUE,1,"A because B"
"74","story2","A",TRUE,"A",TRUE,1,"A because A"
"74","story4","A",FALSE,"A",FALSE,1,"! A because ! A"
"74","story4","D",FALSE,"D",FALSE,1,"! D because ! D"
"74","story4","C",FALSE,"D",FALSE,0.86,"! D because ! C"
"74","story4","A",FALSE,"B",FALSE,0.19,"! B because ! A"
"74","story4","D",FALSE,"A",FALSE,0.76,"! A because ! D"
"74","story4","B",FALSE,"B",FALSE,0.98,"! B because ! B"
"74","story4","C",FALSE,"B",FALSE,0.67,"! B because ! C"
"74","story4","B",FALSE,"C",FALSE,0.68,"! C because ! B"
"74","story4","A",FALSE,"C",FALSE,0.95,"! C because ! A"
"74","story4","A",FALSE,"D",FALSE,0.88,"! D because ! A"
"74","story4","C",FALSE,"A",FALSE,0.87,"! A because ! C"
"74","story4","D",FALSE,"C",FALSE,0.77,"! C because ! D"
"74","story4","B",FALSE,"D",FALSE,0.72,"! D because ! B"
"74","story4","B",FALSE,"A",FALSE,0.71,"! A because ! B"
"74","story4","C",FALSE,"C",FALSE,0.98,"! C because ! C"
"74","story4","D",FALSE,"B",FALSE,0.68,"! B because ! D"
"74","story3","B",TRUE,"C",FALSE,0.63,"! C because B"
"74","story3","C",FALSE,"B",TRUE,0.69,"B because ! C"
"74","story3","A",TRUE,"C",FALSE,0.73,"! C because A"
"74","story3","C",FALSE,"C",FALSE,0.76,"! C because ! C"
"74","story3","B",TRUE,"A",TRUE,0.6,"A because B"
"74","story3","B",TRUE,"B",TRUE,0.74,"B because B"
"74","story3","A",TRUE,"B",TRUE,0.71,"B because A"
"74","story3","A",TRUE,"A",TRUE,0.99,"A because A"
"74","story3","C",FALSE,"A",TRUE,0.66,"A because ! C"
"74","story5","D",TRUE,"B",TRUE,0.65,"B because D"
"74","story5","A",TRUE,"B",TRUE,0.69,"B because A"
"74","story5","D",TRUE,"D",TRUE,1,"D because D"
"74","story5","B",TRUE,"C",TRUE,0.63,"C because B"
"74","story5","C",TRUE,"C",TRUE,1,"C because C"
"74","story5","C",TRUE,"B",TRUE,0.66,"B because C"
"74","story5","B",TRUE,"A",TRUE,0.7,"A because B"
"74","story5","A",TRUE,"D",TRUE,0.72,"D because A"
"74","story5","D",TRUE,"C",TRUE,0.67,"C because D"
"74","story5","B",TRUE,"B",TRUE,1,"B because B"
"74","story5","C",TRUE,"A",TRUE,0.67,"A because C"
"74","story5","A",TRUE,"C",TRUE,0.65,"C because A"
"74","story5","A",TRUE,"A",TRUE,1,"A because A"
"74","story5","D",TRUE,"A",TRUE,0.71,"A because D"
"74","story5","C",TRUE,"D",TRUE,0.65,"D because C"
"74","story5","B",TRUE,"D",TRUE,0.73,"D because B"
"13","story3","B",TRUE,"A",TRUE,0,"A because B"
"13","story3","B",TRUE,"C",FALSE,0,"! C because B"
"13","story3","C",FALSE,"A",TRUE,1,"A because ! C"
"13","story3","C",FALSE,"B",TRUE,1,"B because ! C"
"13","story3","A",TRUE,"C",FALSE,0.79,"! C because A"
"13","story3","A",TRUE,"B",TRUE,0,"B because A"
"13","story3","B",TRUE,"B",TRUE,1,"B because B"
"13","story3","C",FALSE,"C",FALSE,1,"! C because ! C"
"13","story3","A",TRUE,"A",TRUE,1,"A because A"
"13","story6","A",FALSE,"B",FALSE,0.21,"! B because ! A"
"13","story6","C",TRUE,"C",TRUE,1,"C because C"
"13","story6","B",FALSE,"A",FALSE,0.18,"! A because ! B"
"13","story6","C",TRUE,"B",FALSE,0.22,"! B because C"
"13","story6","C",TRUE,"A",FALSE,0.77,"! A because C"
"13","story6","A",FALSE,"C",TRUE,0.98,"C because ! A"
"13","story6","B",FALSE,"B",FALSE,1,"! B because ! B"
"13","story6","B",FALSE,"C",TRUE,0.77,"C because ! B"
"13","story6","A",FALSE,"A",FALSE,1,"! A because ! A"
"13","story1","B",TRUE,"B",TRUE,1,"B because B"
"13","story1","A",TRUE,"A",TRUE,1,"A because A"
"13","story1","B",TRUE,"A",TRUE,0,"A because B"
"13","story1","A",TRUE,"B",TRUE,0,"B because A"
"13","story2","B",TRUE,"B",TRUE,1,"B because B"
"13","story2","B",TRUE,"A",TRUE,0.84,"A because B"
"13","story2","B",TRUE,"C",TRUE,1,"C because B"
"13","story2","A",TRUE,"C",TRUE,1,"C because A"
"13","story2","C",TRUE,"C",TRUE,1,"C because C"
"13","story2","C",TRUE,"A",TRUE,0.28,"A because C"
"13","story2","A",TRUE,"B",TRUE,0.94,"B because A"
"13","story2","A",TRUE,"A",TRUE,1,"A because A"
"13","story2","C",TRUE,"B",TRUE,0.36,"B because C"
"13","story5","A",TRUE,"D",TRUE,0.83,"D because A"
"13","story5","B",TRUE,"D",TRUE,0.82,"D because B"
"13","story5","D",TRUE,"B",TRUE,0.75,"B because D"
"13","story5","C",TRUE,"D",TRUE,0.84,"D because C"
"13","story5","A",TRUE,"B",TRUE,0.8,"B because A"
"13","story5","A",TRUE,"C",TRUE,0.84,"C because A"
"13","story5","C",TRUE,"C",TRUE,1,"C because C"
"13","story5","D",TRUE,"C",TRUE,0.76,"C because D"
"13","story5","A",TRUE,"A",TRUE,1,"A because A"
"13","story5","B",TRUE,"B",TRUE,1,"B because B"
"13","story5","D",TRUE,"D",TRUE,1,"D because D"
"13","story5","B",TRUE,"A",TRUE,0.81,"A because B"
"13","story5","B",TRUE,"C",TRUE,0.87,"C because B"
"13","story5","C",TRUE,"B",TRUE,0.93,"B because C"
"13","story5","D",TRUE,"A",TRUE,0.84,"A because D"
"13","story5","C",TRUE,"A",TRUE,0.9,"A because C"
"13","story4","B",FALSE,"D",FALSE,1,"! D because ! B"
"13","story4","A",FALSE,"D",FALSE,0.95,"! D because ! A"
"13","story4","D",FALSE,"C",FALSE,0.99,"! C because ! D"
"13","story4","A",FALSE,"B",FALSE,0.68,"! B because ! A"
"13","story4","A",FALSE,"A",FALSE,0.74,"! A because ! A"
"13","story4","C",FALSE,"B",FALSE,0.92,"! B because ! C"
"13","story4","D",FALSE,"B",FALSE,0.79,"! B because ! D"
"13","story4","B",FALSE,"C",FALSE,0.8,"! C because ! B"
"13","story4","C",FALSE,"D",FALSE,0.89,"! D because ! C"
"13","story4","D",FALSE,"D",FALSE,0.7,"! D because ! D"
"13","story4","B",FALSE,"A",FALSE,0.59,"! A because ! B"
"13","story4","D",FALSE,"A",FALSE,0.91,"! A because ! D"
"13","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"13","story4","C",FALSE,"A",FALSE,1,"! A because ! C"
"13","story4","C",FALSE,"C",FALSE,1,"! C because ! C"
"13","story4","A",FALSE,"C",FALSE,0.63,"! C because ! A"
"25","story3","B",TRUE,"C",FALSE,0.98,"! C because B"
"25","story3","A",TRUE,"A",TRUE,0.48,"A because A"
"25","story3","C",FALSE,"A",TRUE,0,"A because ! C"
"25","story3","A",TRUE,"B",TRUE,0.09,"B because A"
"25","story3","B",TRUE,"A",TRUE,0.1,"A because B"
"25","story3","C",FALSE,"B",TRUE,0.09,"B because ! C"
"25","story3","C",FALSE,"C",FALSE,0.01,"! C because ! C"
"25","story3","A",TRUE,"C",FALSE,0.47,"! C because A"
"25","story3","B",TRUE,"B",TRUE,0.58,"B because B"
"25","story5","D",TRUE,"B",TRUE,0.02,"B because D"
"25","story5","A",TRUE,"A",TRUE,0.82,"A because A"
"25","story5","B",TRUE,"A",TRUE,0.03,"A because B"
"25","story5","C",TRUE,"D",TRUE,0.98,"D because C"
"25","story5","A",TRUE,"D",TRUE,0.81,"D because A"
"25","story5","D",TRUE,"C",TRUE,0.03,"C because D"
"25","story5","C",TRUE,"A",TRUE,0.06,"A because C"
"25","story5","B",TRUE,"D",TRUE,0.58,"D because B"
"25","story5","A",TRUE,"B",TRUE,0.03,"B because A"
"25","story5","C",TRUE,"C",TRUE,0.02,"C because C"
"25","story5","D",TRUE,"D",TRUE,0.03,"D because D"
"25","story5","B",TRUE,"B",TRUE,0.56,"B because B"
"25","story5","B",TRUE,"C",TRUE,0.68,"C because B"
"25","story5","C",TRUE,"B",TRUE,0.03,"B because C"
"25","story5","A",TRUE,"C",TRUE,1,"C because A"
"25","story5","D",TRUE,"A",TRUE,0.02,"A because D"
"25","story1","A",TRUE,"B",TRUE,0.01,"B because A"
"25","story1","B",TRUE,"A",TRUE,0.01,"A because B"
"25","story1","B",TRUE,"B",TRUE,0.99,"B because B"
"25","story1","A",TRUE,"A",TRUE,0.99,"A because A"
"25","story2","A",TRUE,"A",TRUE,0.97,"A because A"
"25","story2","C",TRUE,"C",TRUE,0,"C because C"
"25","story2","B",TRUE,"A",TRUE,0.02,"A because B"
"25","story2","B",TRUE,"C",TRUE,0.98,"C because B"
"25","story2","C",TRUE,"B",TRUE,0.01,"B because C"
"25","story2","B",TRUE,"B",TRUE,0.03,"B because B"
"25","story2","A",TRUE,"B",TRUE,0.98,"B because A"
"25","story2","C",TRUE,"A",TRUE,0.01,"A because C"
"25","story2","A",TRUE,"C",TRUE,0.75,"C because A"
"25","story6","A",FALSE,"B",FALSE,0.91,"! B because ! A"
"25","story6","B",FALSE,"A",FALSE,0.02,"! A because ! B"
"25","story6","C",TRUE,"A",FALSE,0.01,"! A because C"
"25","story6","A",FALSE,"A",FALSE,0.93,"! A because ! A"
"25","story6","B",FALSE,"B",FALSE,0.25,"! B because ! B"
"25","story6","A",FALSE,"C",TRUE,0.09,"C because ! A"
"25","story6","B",FALSE,"C",TRUE,0.53,"C because ! B"
"25","story6","C",TRUE,"B",FALSE,0,"! B because C"
"25","story6","C",TRUE,"C",TRUE,0.2,"C because C"
"25","story4","D",FALSE,"B",FALSE,0.02,"! B because ! D"
"25","story4","C",FALSE,"C",FALSE,0.01,"! C because ! C"
"25","story4","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"25","story4","C",FALSE,"D",FALSE,0.98,"! D because ! C"
"25","story4","C",FALSE,"B",FALSE,0.02,"! B because ! C"
"25","story4","D",FALSE,"C",FALSE,0.01,"! C because ! D"
"25","story4","A",FALSE,"D",FALSE,0.98,"! D because ! A"
"25","story4","C",FALSE,"A",FALSE,0.02,"! A because ! C"
"25","story4","B",FALSE,"B",FALSE,0.99,"! B because ! B"
"25","story4","B",FALSE,"C",FALSE,0.76,"! C because ! B"
"25","story4","A",FALSE,"C",FALSE,0.78,"! C because ! A"
"25","story4","D",FALSE,"A",FALSE,0.01,"! A because ! D"
"25","story4","A",FALSE,"B",FALSE,0.01,"! B because ! A"
"25","story4","D",FALSE,"D",FALSE,0.01,"! D because ! D"
"25","story4","B",FALSE,"A",FALSE,0.02,"! A because ! B"
"25","story4","B",FALSE,"D",FALSE,0.66,"! D because ! B"
"42","story4","C",FALSE,"D",FALSE,0.42,"! D because ! C"
"42","story4","C",FALSE,"A",FALSE,0,"! A because ! C"
"42","story4","B",FALSE,"D",FALSE,0.53,"! D because ! B"
"42","story4","A",FALSE,"B",FALSE,0,"! B because ! A"
"42","story4","A",FALSE,"A",FALSE,0.46,"! A because ! A"
"42","story4","D",FALSE,"A",FALSE,0,"! A because ! D"
"42","story4","B",FALSE,"C",FALSE,0.62,"! C because ! B"
"42","story4","B",FALSE,"A",FALSE,0,"! A because ! B"
"42","story4","C",FALSE,"C",FALSE,0.03,"! C because ! C"
"42","story4","A",FALSE,"C",FALSE,0.61,"! C because ! A"
"42","story4","A",FALSE,"D",FALSE,0.65,"! D because ! A"
"42","story4","D",FALSE,"B",FALSE,0,"! B because ! D"
"42","story4","C",FALSE,"B",FALSE,0,"! B because ! C"
"42","story4","B",FALSE,"B",FALSE,0.45,"! B because ! B"
"42","story4","D",FALSE,"C",FALSE,0,"! C because ! D"
"42","story4","D",FALSE,"D",FALSE,0.04,"! D because ! D"
"42","story6","C",TRUE,"C",TRUE,0.36,"C because C"
"42","story6","B",FALSE,"B",FALSE,0.28,"! B because ! B"
"42","story6","B",FALSE,"A",FALSE,0,"! A because ! B"
"42","story6","A",FALSE,"A",FALSE,1,"! A because ! A"
"42","story6","A",FALSE,"B",FALSE,1,"! B because ! A"
"42","story6","C",TRUE,"B",FALSE,0.03,"! B because C"
"42","story6","B",FALSE,"C",TRUE,1,"C because ! B"
"42","story6","C",TRUE,"A",FALSE,0.01,"! A because C"
"42","story6","A",FALSE,"C",TRUE,0.91,"C because ! A"
"42","story5","B",TRUE,"C",TRUE,0.83,"C because B"
"42","story5","A",TRUE,"D",TRUE,0.83,"D because A"
"42","story5","B",TRUE,"A",TRUE,0,"A because B"
"42","story5","C",TRUE,"C",TRUE,0.04,"C because C"
"42","story5","D",TRUE,"D",TRUE,0.04,"D because D"
"42","story5","C",TRUE,"A",TRUE,0,"A because C"
"42","story5","A",TRUE,"A",TRUE,1,"A because A"
"42","story5","B",TRUE,"B",TRUE,1,"B because B"
"42","story5","D",TRUE,"B",TRUE,0.01,"B because D"
"42","story5","A",TRUE,"C",TRUE,1,"C because A"
"42","story5","D",TRUE,"C",TRUE,0,"C because D"
"42","story5","C",TRUE,"B",TRUE,0,"B because C"
"42","story5","C",TRUE,"D",TRUE,0.93,"D because C"
"42","story5","B",TRUE,"D",TRUE,0.84,"D because B"
"42","story5","A",TRUE,"B",TRUE,0,"B because A"
"42","story5","D",TRUE,"A",TRUE,0,"A because D"
"42","story3","C",FALSE,"C",FALSE,0.03,"! C because ! C"
"42","story3","A",TRUE,"A",TRUE,1,"A because A"
"42","story3","C",FALSE,"B",TRUE,0,"B because ! C"
"42","story3","C",FALSE,"A",TRUE,0,"A because ! C"
"42","story3","B",TRUE,"A",TRUE,0,"A because B"
"42","story3","B",TRUE,"C",FALSE,1,"! C because B"
"42","story3","A",TRUE,"C",FALSE,0.91,"! C because A"
"42","story3","B",TRUE,"B",TRUE,1,"B because B"
"42","story3","A",TRUE,"B",TRUE,0,"B because A"
"42","story2","B",TRUE,"A",TRUE,0,"A because B"
"42","story2","C",TRUE,"A",TRUE,0,"A because C"
"42","story2","A",TRUE,"A",TRUE,1,"A because A"
"42","story2","B",TRUE,"C",TRUE,1,"C because B"
"42","story2","C",TRUE,"B",TRUE,0,"B because C"
"42","story2","C",TRUE,"C",TRUE,0,"C because C"
"42","story2","B",TRUE,"B",TRUE,0,"B because B"
"42","story2","A",TRUE,"C",TRUE,1,"C because A"
"42","story2","A",TRUE,"B",TRUE,1,"B because A"
"42","story1","B",TRUE,"B",TRUE,1,"B because B"
"42","story1","B",TRUE,"A",TRUE,0,"A because B"
"42","story1","A",TRUE,"A",TRUE,1,"A because A"
"42","story1","A",TRUE,"B",TRUE,0,"B because A"
"52","story3","C",FALSE,"B",TRUE,0.74,"B because ! C"
"52","story3","C",FALSE,"C",FALSE,1,"! C because ! C"
"52","story3","B",TRUE,"C",FALSE,1,"! C because B"
"52","story3","A",TRUE,"A",TRUE,1,"A because A"
"52","story3","A",TRUE,"C",FALSE,0,"! C because A"
"52","story3","B",TRUE,"A",TRUE,0.17,"A because B"
"52","story3","B",TRUE,"B",TRUE,1,"B because B"
"52","story3","C",FALSE,"A",TRUE,1,"A because ! C"
"52","story3","A",TRUE,"B",TRUE,0.32,"B because A"
"52","story1","B",TRUE,"B",TRUE,0.96,"B because B"
"52","story1","A",TRUE,"B",TRUE,0,"B because A"
"52","story1","B",TRUE,"A",TRUE,0,"A because B"
"52","story1","A",TRUE,"A",TRUE,1,"A because A"
"52","story2","B",TRUE,"B",TRUE,1,"B because B"
"52","story2","A",TRUE,"B",TRUE,1,"B because A"
"52","story2","A",TRUE,"C",TRUE,0,"C because A"
"52","story2","C",TRUE,"B",TRUE,0.01,"B because C"
"52","story2","C",TRUE,"A",TRUE,0,"A because C"
"52","story2","B",TRUE,"A",TRUE,0.02,"A because B"
"52","story2","B",TRUE,"C",TRUE,1,"C because B"
"52","story2","C",TRUE,"C",TRUE,1,"C because C"
"52","story2","A",TRUE,"A",TRUE,1,"A because A"
"52","story4","C",FALSE,"D",FALSE,0.83,"! D because ! C"
"52","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"52","story4","C",FALSE,"A",FALSE,0.08,"! A because ! C"
"52","story4","C",FALSE,"B",FALSE,0,"! B because ! C"
"52","story4","A",FALSE,"B",FALSE,0.23,"! B because ! A"
"52","story4","D",FALSE,"B",FALSE,0,"! B because ! D"
"52","story4","B",FALSE,"D",FALSE,0.14,"! D because ! B"
"52","story4","D",FALSE,"D",FALSE,1,"! D because ! D"
"52","story4","A",FALSE,"A",FALSE,1,"! A because ! A"
"52","story4","D",FALSE,"A",FALSE,0.01,"! A because ! D"
"52","story4","A",FALSE,"D",FALSE,0.19,"! D because ! A"
"52","story4","D",FALSE,"C",FALSE,0.11,"! C because ! D"
"52","story4","B",FALSE,"A",FALSE,0.28,"! A because ! B"
"52","story4","B",FALSE,"C",FALSE,0,"! C because ! B"
"52","story4","A",FALSE,"C",FALSE,0,"! C because ! A"
"52","story4","C",FALSE,"C",FALSE,1,"! C because ! C"
"52","story5","D",TRUE,"D",TRUE,1,"D because D"
"52","story5","A",TRUE,"A",TRUE,1,"A because A"
"52","story5","C",TRUE,"B",TRUE,0.06,"B because C"
"52","story5","B",TRUE,"A",TRUE,0,"A because B"
"52","story5","A",TRUE,"D",TRUE,0,"D because A"
"52","story5","C",TRUE,"A",TRUE,0,"A because C"
"52","story5","D",TRUE,"B",TRUE,0,"B because D"
"52","story5","C",TRUE,"D",TRUE,0.97,"D because C"
"52","story5","B",TRUE,"C",TRUE,0.99,"C because B"
"52","story5","D",TRUE,"C",TRUE,0.4,"C because D"
"52","story5","C",TRUE,"C",TRUE,0.99,"C because C"
"52","story5","B",TRUE,"D",TRUE,0.61,"D because B"
"52","story5","A",TRUE,"B",TRUE,0,"B because A"
"52","story5","B",TRUE,"B",TRUE,1,"B because B"
"52","story5","D",TRUE,"A",TRUE,0,"A because D"
"52","story5","A",TRUE,"C",TRUE,0.03,"C because A"
"52","story6","A",FALSE,"C",TRUE,0,"C because ! A"
"52","story6","B",FALSE,"A",FALSE,1,"! A because ! B"
"52","story6","B",FALSE,"B",FALSE,1,"! B because ! B"
"52","story6","C",TRUE,"B",FALSE,0.81,"! B because C"
"52","story6","B",FALSE,"C",TRUE,0.88,"C because ! B"
"52","story6","C",TRUE,"A",FALSE,0.43,"! A because C"
"52","story6","A",FALSE,"A",FALSE,1,"! A because ! A"
"52","story6","C",TRUE,"C",TRUE,0.92,"C because C"
"52","story6","A",FALSE,"B",FALSE,0.52,"! B because ! A"
"57","story5","D",TRUE,"D",TRUE,0.96,"D because D"
"57","story5","B",TRUE,"D",TRUE,0.26,"D because B"
"57","story5","D",TRUE,"C",TRUE,0.97,"C because D"
"57","story5","B",TRUE,"A",TRUE,0.06,"A because B"
"57","story5","C",TRUE,"A",TRUE,0.04,"A because C"
"57","story5","B",TRUE,"B",TRUE,0.95,"B because B"
"57","story5","A",TRUE,"A",TRUE,0.97,"A because A"
"57","story5","C",TRUE,"D",TRUE,0.97,"D because C"
"57","story5","A",TRUE,"C",TRUE,0.98,"C because A"
"57","story5","A",TRUE,"B",TRUE,0.02,"B because A"
"57","story5","B",TRUE,"C",TRUE,0.94,"C because B"
"57","story5","A",TRUE,"D",TRUE,0.53,"D because A"
"57","story5","C",TRUE,"B",TRUE,0,"B because C"
"57","story5","D",TRUE,"A",TRUE,0.07,"A because D"
"57","story5","D",TRUE,"B",TRUE,0.09,"B because D"
"57","story5","C",TRUE,"C",TRUE,0,"C because C"
"57","story1","A",TRUE,"B",TRUE,0.01,"B because A"
"57","story1","B",TRUE,"A",TRUE,0.04,"A because B"
"57","story1","B",TRUE,"B",TRUE,0.97,"B because B"
"57","story1","A",TRUE,"A",TRUE,0.98,"A because A"
"57","story2","C",TRUE,"C",TRUE,0.02,"C because C"
"57","story2","B",TRUE,"C",TRUE,0.99,"C because B"
"57","story2","A",TRUE,"A",TRUE,0.96,"A because A"
"57","story2","A",TRUE,"B",TRUE,0.94,"B because A"
"57","story2","C",TRUE,"A",TRUE,0.04,"A because C"
"57","story2","A",TRUE,"C",TRUE,0.92,"C because A"
"57","story2","B",TRUE,"A",TRUE,0,"A because B"
"57","story2","C",TRUE,"B",TRUE,0.01,"B because C"
"57","story2","B",TRUE,"B",TRUE,0.04,"B because B"
"57","story6","A",FALSE,"A",FALSE,0.63,"! A because ! A"
"57","story6","B",FALSE,"A",FALSE,0.05,"! A because ! B"
"57","story6","B",FALSE,"B",FALSE,0.22,"! B because ! B"
"57","story6","B",FALSE,"C",TRUE,0.84,"C because ! B"
"57","story6","A",FALSE,"C",TRUE,0.83,"C because ! A"
"57","story6","C",TRUE,"A",FALSE,0.87,"! A because C"
"57","story6","C",TRUE,"C",TRUE,0.17,"C because C"
"57","story6","A",FALSE,"B",FALSE,0.09,"! B because ! A"
"57","story6","C",TRUE,"B",FALSE,0.98,"! B because C"
"57","story3","C",FALSE,"B",TRUE,0.82,"B because ! C"
